"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",4127.13333333333,2404.79477754909,5849.47188911757,0.5308
"conf.int",4811.33333333333,2623.35175383826,6999.3149128284,0.5308
"conf.int",5759.9,3054.1965007071,8465.60349929289,0.5308
"conf.int",5724,3519.96455063953,7928.03544936047,0.5308
"conf.int",4914.9,2583.04328638058,7246.75671361942,0.5308
"conf.int",5220.33333333333,2352.07706481461,8088.58960185205,0.5308
"conf.int",6771.63333333333,4625.66426615789,8917.60240050877,0.5308
"conf.int",5170.66666666667,2798.14817818746,7543.18515514587,0.5308
"conf.int",4030.23333333333,2195.3656314741,5865.10103519257,0.5308
"conf.int",5736.4,3136.72255002854,8336.07744997146,0.5308
"conf.int",6381.86666666667,3803.47369738903,8960.25963594431,0.5308
"conf.int",3767.36666666667,1627.20612648977,5907.52720684357,0.5308
"conf.int",7884.6,4975.7344069592,10793.4655930408,0.5308
"conf.int",5273.53333333333,2933.98456729016,7613.08209937651,0.5308
"conf.int",5941,3205.59110084322,8676.40889915678,0.5308
"conf.int",8159.16666666667,4578.53265277761,11739.8006805557,0.5308
"conf.int",6308.2,3121.82638618245,9494.57361381755,0.5308
"conf.int",6770.56666666667,3859.85262722687,9681.28070610646,0.5308
"conf.int",6891.1,4191.35752577648,9590.84247422353,0.5308
"conf.int",5331.03333333333,2903.85348634911,7758.21318031755,0.5308
"conf.int",6426.23333333333,4203.02157996118,8649.44508670549,0.5308
"conf.int",6242.3,4083.09086595043,8401.50913404957,0.5308
"conf.int",5390.03333333333,2776.42511466181,8003.64155200486,0.5308
"conf.int",6671,2943.39613330828,10398.6038666917,0.5308
"conf.int",5011.8,2960.66958015989,7062.93041984011,0.5308
"conf.int",5876.46666666667,2723.83247660354,9029.10085672979,0.5308
"conf.int",7571.06666666667,3410.83778193838,11731.295551395,0.5308
"conf.int",4824.4,2317.20172435607,7331.59827564393,0.5308
"conf.int",5909.93333333333,3621.0837608831,8198.78290578357,0.5308
"conf.int",5417.46666666667,2492.52452829317,8342.40880504017,0.5308
"conf.int",6405.13333333333,3339.73279165929,9470.53387500737,0.5308
"conf.int",7312.6,3728.98535936981,10896.2146406302,0.5308
"conf.int",6158.83333333333,3790.71888480257,8526.9477818641,0.5308
"conf.int",5025.63333333333,1529.73649068202,8521.53017598465,0.5308
"conf.int",6433.46666666667,3472.40950455758,9394.52382877575,0.5308
"conf.int",3408.56666666667,1926.47467611256,4890.65865722078,0.5308
"conf.int",7489.93333333333,4154.58768856234,10825.2789781043,0.5308
"conf.int",5852.23333333333,3583.56290806435,8120.90375860232,0.5308
"conf.int",7382.4,4070.62586699533,10694.1741330047,0.5308
"conf.int",3863.6,1949.87458783976,5777.32541216024,0.5308
"conf.int",6985.73333333333,3581.55386690235,10389.9127997643,0.5308
"conf.int",8003.9,3918.22334813639,12089.5766518636,0.5308
"conf.int",5316.63333333333,2579.07967246059,8054.18699420608,0.5308
"conf.int",7151.66666666667,3448.08054661638,10855.252786717,0.5308
"conf.int",8597.73333333333,4484.79540114346,12710.6712655232,0.5308
"conf.int",7172.16666666667,4417.40177786354,9926.9315554698,0.5308
"conf.int",3360.53333333333,1821.53493238507,4899.5317342816,0.5308
"conf.int",4642.5,2566.56057957164,6718.43942042836,0.5308
"conf.int",3068.7,1681.93091067479,4455.46908932521,0.5308
"conf.int",6462.9,3032.42849746458,9893.37150253542,0.5308
"conf.int",8002.26666666667,4452.35492563958,11552.1784076938,0.5308
"conf.int",3064.66666666667,1236.78867304955,4892.54466028378,0.5308
"conf.int",8689.06666666667,4902.06545138478,12476.0678819486,0.5308
"conf.int",5519,2377.70500178843,8660.29499821157,0.5308
"conf.int",4402.53333333333,2399.10131776369,6405.96534890298,0.5308
"conf.int",3331.26666666667,1548.75899942023,5113.7743339131,0.5308
"conf.int",5045.9,2881.18896522066,7210.61103477934,0.5308
"conf.int",8192.66666666667,4598.68363970474,11786.6496936286,0.5308
"conf.int",5196.06666666667,1627.55490010697,8764.57843322637,0.5308
"conf.int",5335.3,2927.13466950309,7743.46533049692,0.5308
"conf.int",4648.3,2201.82373965853,7094.77626034147,0.5308
"conf.int",5788.3,2082.55432802832,9494.04567197168,0.5308
"conf.int",5782.53333333333,3430.4678689189,8134.59879774777,0.5308
"conf.int",5618.13333333333,2762.39268570601,8473.87398096066,0.5308
"conf.int",10795.8,6762.55231337113,14829.0476866289,0.5308
"conf.int",4674.66666666667,3164.76372195407,6184.56961137926,0.5308
"conf.int",4987.36666666667,2950.92702533031,7023.80630800302,0.5308
"conf.int",4043.16666666667,2426.00669276115,5660.32664057219,0.5308
"conf.int",5381.43333333333,3136.69399080738,7626.17267585929,0.5308
"conf.int",5216.43333333333,2480.63532181787,7952.2313448488,0.5308
"conf.int",4228.53333333333,2449.98801401388,6007.07865265278,0.5308
"conf.int",6491.2,3705.96828523753,9276.43171476247,0.5308
"conf.int",3936.2,1884.04677740653,5988.35322259347,0.5308
"conf.int",5040.5,2116.03458781576,7964.96541218424,0.5308
"conf.int",7769.56666666667,3570.16987880472,11968.9634545286,0.5308
"conf.int",4822.43333333333,2453.74208812149,7191.12457854518,0.5308
