"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",8371832.08,6251625.02241079,10492039.1375892,0.52
"conf.int",7681556.69333333,5757126.57677487,9605986.8098918,0.52
"conf.int",7746636.70666667,5995606.14745123,9497667.2658821,0.52
"conf.int",8167194.05333333,6341067.09757939,9993321.00908728,0.52
"conf.int",7225219.04,5561315.67846853,8889122.40153147,0.52
"conf.int",8117787.94666667,6498518.05551018,9737057.83782315,0.52
"conf.int",7455439.72,5517093.44484964,9393785.99515036,0.52
"conf.int",6738275.42666667,5194996.89536405,8281553.95796928,0.52
"conf.int",5778246.41333333,4496400.92319416,7060091.90347251,0.52
"conf.int",7226601.21333333,5328828.82969061,9124373.59697605,0.52
"conf.int",8174056.77333333,6062348.88038019,10285764.6662865,0.52
"conf.int",8621908.61333333,6707463.96981432,10536353.2568523,0.52
"conf.int",7899841.6,6109344.92497778,9690338.27502221,0.52
"conf.int",8134260.70666667,6198450.01686973,10070071.3964636,0.52
"conf.int",7813736.14666667,6001374.65386129,9626097.63947205,0.52
"conf.int",6516939.49333333,4959261.62286303,8074617.36380364,0.52
"conf.int",9264744.42666667,7044490.93431657,11484997.9190168,0.52
"conf.int",6872837.65333333,5240247.72622118,8505427.58044548,0.52
"conf.int",7984503.68,5918837.87955394,10050169.4804461,0.52
"conf.int",6921248.04,5078910.9648904,8763585.1151096,0.52
"conf.int",10594299.8133333,8441870.58691952,12746729.0397471,0.52
"conf.int",7584945.90666667,5754295.92193102,9415595.89140232,0.52
"conf.int",8694808.62666667,6720533.3990787,10669083.8542546,0.52
"conf.int",7406691.37333333,5494808.07046423,9318574.67620244,0.52
"conf.int",8720249.01333333,6753431.36999791,10687066.6566688,0.52
"conf.int",7118684.58666667,5352245.85694418,8885123.31638915,0.52
"conf.int",6840257.4,5222568.40217805,8457946.39782195,0.52
"conf.int",6828803.02666667,5211918.93596453,8445687.1173688,0.52
"conf.int",7767575.05333333,6096919.81656201,9438230.29010466,0.52
"conf.int",9145617.36,7216983.38157709,11074251.3384229,0.52
"conf.int",6532864.30666667,4763888.75181057,8301839.86152277,0.52
"conf.int",6257058.02666667,4537267.79787788,7976848.25545545,0.52
"conf.int",7682037.21333333,5821515.09111776,9542559.33554891,0.52
"conf.int",7254594.69333333,5589389.2613317,8919800.12533497,0.52
"conf.int",6712946.53333333,4976410.20981884,8449482.85684783,0.52
"conf.int",9384840.98666667,7293738.62821891,11475943.3451144,0.52
"conf.int",7400109.02666667,5683587.36732662,9116630.68600671,0.52
"conf.int",7991484.08,6201767.64799035,9781200.51200965,0.52
"conf.int",8151571.17333333,6340786.38759369,9962355.95907297,0.52
"conf.int",7697992.90666667,5934399.9157362,9461585.89759713,0.52
"conf.int",7594433.57333333,5889766.30314247,9299100.8435242,0.52
"conf.int",7336882.6,5609496.55728628,9064268.64271372,0.52
"conf.int",7743646.94666667,5961685.53937139,9525608.35396194,0.52
"conf.int",6642189.62666667,5022088.9263371,8262290.32699624,0.52
"conf.int",7851781.94666667,6057699.65205764,9645864.24127569,0.52
"conf.int",7976369.6,6092703.39887255,9860035.80112745,0.52
"conf.int",6716640.22666667,5155726.47606871,8277553.97726462,0.52
"conf.int",7219427.22666667,5353441.76000273,9085412.69333061,0.52
"conf.int",7864792.88,6183200.37161612,9546385.38838389,0.52
"conf.int",7172053.84,5270474.73779928,9073632.94220072,0.52
"conf.int",7132166.90666667,5560383.6807402,8703950.13259313,0.52
"conf.int",8140170.92,6216592.60636735,10063749.2336327,0.52
"conf.int",7604943.57333333,5614837.43717709,9595049.70948958,0.52
"conf.int",8685227.05333333,6511359.38652061,10859094.7201461,0.52
"conf.int",8061285.74666667,6214280.84032452,9908290.65300881,0.52
"conf.int",7444701.73333333,5851767.77330557,9037635.6933611,0.52
"conf.int",7887872.82666667,6079924.45222738,9695821.20110596,0.52
"conf.int",7281363.53333333,5673962.33117382,8888764.73549285,0.52
"conf.int",7172058.50666667,5293250.16697874,9050866.84635459,0.52
"conf.int",7060565.30666667,5490398.03811943,8630732.5752139,0.52
"conf.int",8937584.45333333,6810913.62592457,11064255.2807421,0.52
"conf.int",8394974.21333333,6216102.14918069,10573846.277486,0.52
"conf.int",6960761.84,5217575.65934027,8703948.02065973,0.52
"conf.int",8398458.41333333,6541882.08038652,10255034.7462801,0.52
"conf.int",9554117.42666667,7582691.37296631,11525543.480367,0.52
"conf.int",7384480.12,5721549.37907089,9047410.8609291,0.52
"conf.int",7020705.94666667,5442014.98585859,8599396.90747474,0.52
"conf.int",8510180.86666667,6468167.85101257,10552193.8823208,0.52
"conf.int",8291685.94666667,6460942.67037355,10122429.2229598,0.52
"conf.int",7099923.52,5438203.16660087,8761643.87339913,0.52
"conf.int",5958269.61333333,4672147.42084037,7244391.8058263,0.52
"conf.int",7840044.88,6023255.56543359,9656834.19456641,0.52
"conf.int",9064265.89333333,7176880.16800984,10951651.6186568,0.52
"conf.int",8031265.18666667,6291836.31128298,9770694.06205035,0.52
"conf.int",8015837.4,6013189.36814452,10018485.4318555,0.52
"conf.int",8832317.86666667,6988047.36819334,10676588.36514,0.52
"conf.int",7999655.26666667,5938017.30950394,10061293.2238294,0.52
"conf.int",8891183.65333333,6850620.66828172,10931746.6383849,0.52
"conf.int",8222156.72,6404603.22236325,10039710.2176367,0.52
"conf.int",8091050.90666667,6174256.22133091,10007845.5920024,0.52
"conf.int",8787872.02666667,6736835.56890618,10838908.4844272,0.52
"conf.int",7895598.96,5847904.64431992,9943293.27568008,0.52
"conf.int",9114089.18666667,7059550.6943706,11168627.6789627,0.52
"conf.int",8295280.44,6444768.46541443,10145792.4145856,0.52
"conf.int",7527974.24,5586458.26296508,9469490.21703492,0.52
"conf.int",8402057.8,6469402.68528279,10334712.9147172,0.52
"conf.int",7131230.18666667,5370245.48066701,8892214.89266632,0.52
"conf.int",7747082.09333333,5759079.26871828,9735084.91794838,0.52
"conf.int",8153898.24,6147177.12743751,10160619.3525625,0.52
"conf.int",7724472.48,5865558.92928517,9583386.03071483,0.52
"conf.int",8499227.78666667,6431420.67095267,10567034.9023807,0.52
"conf.int",7381987.50666667,5590451.68505222,9173523.32828112,0.52
"conf.int",7970981.30666667,6177789.30235548,9764173.31097786,0.52
"conf.int",8631164.69333333,6548190.94438652,10714138.4422801,0.52
"conf.int",7941331.2,5988846.81141705,9893815.58858296,0.52
"conf.int",7287756.77333333,5430506.43795241,9145007.10871426,0.52
"conf.int",8628109.57333333,6656323.17011677,10599895.9765499,0.52
"conf.int",6729590.53333333,5048425.17195175,8410755.89471491,0.52
"conf.int",7177807.61333333,5399782.69885623,8955832.52781044,0.52
"conf.int",7759191.89333333,5822247.67222505,9696136.11444162,0.52
"conf.int",6183842.88,4668414.29595847,7699271.46404153,0.52
"conf.int",6985921.84,5180794.75575723,8791048.92424277,0.52
"conf.int",7448939.89333333,5701063.31204057,9196816.4746261,0.52
"conf.int",8197353.78666667,6066823.14443504,10327884.4288983,0.52
"conf.int",7885983.98666667,6216667.52862543,9555300.4447079,0.52
"conf.int",9174271.66666667,7168527.92870896,11180015.4046244,0.52
"conf.int",7823839.6,5940446.47907956,9707232.72092044,0.52
"conf.int",8913472.10666667,6878750.66131047,10948193.5520229,0.52
"conf.int",7486884.94666667,5732873.69079189,9240896.20254144,0.52
"conf.int",7707800.64,5981681.45725634,9433919.82274365,0.52
"conf.int",8641597.65333333,6708802.66260676,10574392.6440599,0.52
"conf.int",6482504.50666667,4709900.28610742,8255108.72722591,0.52
"conf.int",6794022.64,5266468.47210474,8321576.80789526,0.52
"conf.int",7413146.14666667,5726387.25411664,9099905.0392167,0.52
"conf.int",8029538.57333333,6194953.24261669,9864123.90404997,0.52
"conf.int",8348816.94666667,6564467.70787433,10133166.185459,0.52
"conf.int",9824445.62666667,7601530.60014066,12047360.6531927,0.52
"conf.int",7469960.16,5673128.36257267,9266791.95742733,0.52
"conf.int",8157161.62666667,6217903.17135688,10096420.0819765,0.52
"conf.int",8039230.14666667,6212465.16394863,9865995.1293847,0.52
"conf.int",7581235.56,5662780.82428804,9499690.29571196,0.52
"conf.int",7495215.52,5676032.92990913,9314398.11009087,0.52
"conf.int",7652921.08,5776987.48654986,9528854.67345014,0.52
"conf.int",7598940.02666667,5753193.47125545,9444686.58207788,0.52
"conf.int",8696180.88,6943332.65996794,10449029.1000321,0.52
"conf.int",8888940.54666667,7034865.82407687,10743015.2692565,0.52
"conf.int",6323006.45333333,4658694.82234519,7987318.08432147,0.52
"conf.int",8845192.09333333,6861982.37060153,10828401.8160651,0.52
"conf.int",7275687.89333333,5365307.20252745,9186068.58413922,0.52
"conf.int",7969463.04,6076654.45563598,9862271.62436403,0.52
"conf.int",7818499.84,6176122.84395259,9460876.83604741,0.52
"conf.int",9178246.28,7148367.02482926,11208125.5351707,0.52
"conf.int",7770060.90666667,5715023.79436825,9825098.01896508,0.52
"conf.int",7506522.38666667,5552482.41939281,9460562.35394052,0.52
"conf.int",9873539.26666667,7396746.81058632,12350331.722747,0.52
"conf.int",8524773.81333333,6452599.57463991,10596948.0520268,0.52
"conf.int",6800974.2,5178801.45227696,8423146.94772304,0.52
"conf.int",7923555.48,6022479.00177196,9824631.95822804,0.52
"conf.int",7602632.13333333,5654763.45775485,9550500.80891182,0.52
"conf.int",8247582.24,6445518.66409003,10049645.81591,0.52
"conf.int",8791891.01333333,6810633.03684867,10773148.989818,0.52
"conf.int",7570994.58666667,5749206.70491156,9392782.46842177,0.52
"conf.int",7096531.24,5549738.01899863,8643324.46100137,0.52
"conf.int",6471130.09333333,4912936.64133517,8029323.5453315,0.52
"conf.int",7745894.50666667,5640504.72483226,9851284.28850107,0.52
"conf.int",8892690.92,6744115.52552112,11041266.3144789,0.52
"conf.int",7676283.42666667,5680635.97897774,9671930.87435559,0.52
"conf.int",7993677.61333333,6292930.0625793,9694425.16408737,0.52
"conf.int",6328800.42666667,4878116.48548622,7779484.36784711,0.52
"conf.int",7916535.44,6039619.97843049,9793450.90156951,0.52
"conf.int",7064378.08,5364372.03779679,8764384.12220321,0.52
"conf.int",8072042.10666667,6302682.54964299,9841401.66369035,0.52
"conf.int",7822062.36,6030653.76155637,9613470.95844363,0.52
"conf.int",8814514.26666667,6797119.0430984,10831909.4902349,0.52
"conf.int",6921509.52,5318972.31193094,8524046.72806906,0.52
"conf.int",8762445.30666667,6870076.44515484,10654814.1681785,0.52
"conf.int",6102844.52,4518753.99694262,7686935.04305737,0.52
"conf.int",7715453.10666667,5833953.04726113,9596953.1660722,0.52
"conf.int",8731054.86666667,6688390.70596471,10773719.0273686,0.52
"conf.int",9073775.72,7028493.2468553,11119058.1931447,0.52
"conf.int",7756371.06666667,5804357.74705895,9708384.38627439,0.52
"conf.int",8370416.56,6489540.35541837,10251292.7645816,0.52
"conf.int",6975007.30666667,5299271.13970019,8650743.47363315,0.52
"conf.int",8593721.24,6894633.70546279,10292808.7745372,0.52
"conf.int",7347308.34666667,5561718.58824034,9132898.10509299,0.52
"conf.int",5170577.01333333,3795401.20692703,6545752.81973964,0.52
"conf.int",8278615.12,6392201.34962344,10165028.8903766,0.52
"conf.int",8731166.53333333,6609806.81957716,10852526.2470895,0.52
"conf.int",8841239.58666667,6719034.04301326,10963445.1303201,0.52
"conf.int",7680350.53333333,5851964.69936543,9508736.36730123,0.52
"conf.int",7332079.84,5459072.93077322,9205086.74922678,0.52
"conf.int",8244434.30666667,6231630.7104737,10257237.9028596,0.52
"conf.int",7084661.22666667,5469839.10529642,8699483.34803691,0.52
"conf.int",7004632.36,5174333.46080501,8834931.25919499,0.52
"conf.int",8612958.38666667,6702727.75881382,10523189.0145195,0.52
"conf.int",7775771.8,5944023.29941528,9607520.30058472,0.52
"conf.int",8212529.21333333,6244809.67525049,10180248.7514162,0.52
"conf.int",7975457.50666667,6215403.64119753,9735511.3721358,0.52
"conf.int",7768310.89333333,5891009.98891517,9645611.7977515,0.52
"conf.int",8247807.8,6612980.55415952,9882635.04584048,0.52
"conf.int",8577030.01333333,6558043.16355823,10596016.8631084,0.52
"conf.int",8289444.54666667,6284758.66912883,10294130.4242045,0.52
"conf.int",7868763.86666667,5687922.68419626,10049605.0491371,0.52
"conf.int",7590409.98666667,5773200.08055324,9407619.8927801,0.52
"conf.int",6988557.70666667,5185227.55346949,8791887.85986384,0.52
"conf.int",9033412.81333333,7017815.65518595,11049009.9714807,0.52
"conf.int",8435861.44,6666824.42563488,10204898.4543651,0.52
"conf.int",5492851.86666667,4156955.86519986,6828747.86813347,0.52
"conf.int",8553486.58666667,6560877.75317674,10546095.4201566,0.52
"conf.int",7845660.14666667,6158724.33450484,9532595.95882849,0.52
"conf.int",8505593.52,6386254.3947437,10624932.6452563,0.52
"conf.int",7585186.16,5845775.11451514,9324597.20548486,0.52
"conf.int",7873164.93333333,6129429.10383673,9616900.76282994,0.52
"conf.int",7248969.25333333,5483572.22938527,9014366.2772814,0.52
"conf.int",8383432.30666667,6486801.64157945,10280062.9717539,0.52
"conf.int",7994635.04,6104688.39560249,9884581.68439751,0.52
"conf.int",7382670.46666667,5512567.32410491,9252773.60922842,0.52
"conf.int",8240561.94666667,6476689.55845712,10004434.3348762,0.52
"conf.int",8142029.88,6092420.87588666,10191638.8841133,0.52
"conf.int",9095116.33333333,6994524.82207021,11195707.8445965,0.52
"conf.int",7331557.02666667,5870722.38171755,8792391.67161579,0.52
"conf.int",7719904.72,5775787.06787083,9664022.37212916,0.52
"conf.int",9124501.38666667,7241275.34467161,11007727.4286617,0.52
"conf.int",6906240.85333333,5397512.20036163,8414969.50630504,0.52
"conf.int",7553758.12,5671486.53054654,9436029.70945346,0.52
"conf.int",7056364.48,5378365.35069537,8734363.60930463,0.52
"conf.int",8814916.29333333,6806211.69490222,10823620.8917644,0.52
"conf.int",7345534.72,5558721.84751216,9132347.59248784,0.52
"conf.int",7932614.69333333,6113444.0204787,9751785.36618796,0.52
"conf.int",7374228.2,5747953.95840342,9000502.44159658,0.52
"conf.int",8911155.77333333,6913384.62125796,10908926.9254087,0.52
"conf.int",7204986.30666667,5479543.2704381,8930429.34289523,0.52
"conf.int",8804276.08,6821111.95953257,10787440.2004674,0.52
"conf.int",8846097.25333333,6698493.75306391,10993700.7536028,0.52
"conf.int",8026485.84,6103522.1967437,9949449.4832563,0.52
"conf.int",8881139.41333333,6878319.44315335,10883959.3835133,0.52
"conf.int",7229902.89333333,5342876.10021342,9116929.68645325,0.52
"conf.int",7255206.32,5784980.84527555,8725431.79472446,0.52
"conf.int",8411809.42666667,6534550.47273963,10289068.3805937,0.52
"conf.int",7948287.97333333,6227191.9357358,9669384.01093087,0.52
"conf.int",6935170.92,5231753.84413117,8638587.99586883,0.52
"conf.int",8447376.49333333,6563767.7297517,10330985.256915,0.52
"conf.int",7785744.33333333,5940944.95387473,9630543.71279194,0.52
"conf.int",8178911.88,6284211.49952645,10073612.2604735,0.52
"conf.int",7025762.12,5287866.15519897,8763658.08480103,0.52
"conf.int",8716629.36,6548669.56794007,10884589.1520599,0.52
"conf.int",6810274.8,5220232.65526958,8400316.94473042,0.52
"conf.int",8436983.48,6533214.48368284,10340752.4763172,0.52
"conf.int",7024980.18666667,5160911.45405318,8889048.91928015,0.52
"conf.int",7434599.53333333,5683056.06099541,9186143.00567126,0.52
